[locus_tag=PMT9312_0001],[protein_id=ABB49062.1],[gene=None],"[protein=DNA polymerase III, beta subunit]",[locus_tag=Syncc8109_0001],[protein_id=AHF62427.1],[gene=dnaN],"[protein=DNA polymerase III, beta subunit]",[evalue=1.06761E-138]
[locus_tag=PMT9312_0002],[protein_id=ABB49063.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0003],[protein_id=AHF62429.1],[gene=None],[protein=hypothetical protein],[evalue=1.90021E-58]
[locus_tag=PMT9312_0003],[protein_id=ABB49064.1],[gene=None],[protein=phosphoribosylformylglycinamidine synthase subunit II],[locus_tag=Syncc8109_0004],[protein_id=AHF62430.1],[gene=purL],[protein=phosphoribosylformylglycinamidine synthase II],[evalue=0.00000E+00]
[locus_tag=PMT9312_0004],[protein_id=ABB49065.1],[gene=None],[protein=amidophosphoribosyltransferase],[locus_tag=Syncc8109_0005],[protein_id=AHF62431.1],[gene=purF],[protein=amidophosphoribosyltransferase],[evalue=0.00000E+00],[locus_tag=Syncc8109_0151],[protein_id=AHF62571.1],[gene=glmS],"[protein=glucosamine--fructose-6-phosphate aminotransferase, isomerizing]",[evalue=7.81779E-18]
[locus_tag=PMT9312_0005],[protein_id=ABB49066.1],[gene=None],[protein=DNA topoisomerase IV subunit A],[locus_tag=Syncc8109_0006],[protein_id=AHF62432.1],[gene=None],"[protein=DNA gyrase/topoisomerase IV, subunit A]",[evalue=0.00000E+00],[locus_tag=Syncc8109_2037],[protein_id=AHF64378.1],[gene=gyrA],"[protein=DNA gyrase, A subunit]",[evalue=0.00000E+00]
[locus_tag=PMT9312_0006],[protein_id=ABB49067.1],[gene=None],[protein=TPR repeat],[locus_tag=Syncc8109_0007],[protein_id=AHF62433.1],[gene=None],[protein=hypothetical protein],[evalue=3.52364E-57]
[locus_tag=PMT9312_0007],[protein_id=ABB49068.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0008],[protein_id=AHF62434.1],[gene=None],[protein=4Fe-4S cluster binding protein],[evalue=1.96999E-123]
[locus_tag=PMT9312_0008],[protein_id=ABB49069.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0010],[protein_id=AHF62436.1],[gene=None],[protein=hypothetical protein],[evalue=2.05906E-137]
[locus_tag=PMT9312_0009],[protein_id=ABB49070.1],[gene=None],[protein=antitermination protein NusB],[locus_tag=Syncc8109_0011],[protein_id=AHF62437.1],[gene=None],[protein=NusB family protein],[evalue=8.26349E-59]
[locus_tag=PMT9312_0010],[protein_id=ABB49071.1],[gene=None],[protein=signal recognition particle-docking protein FtsY],[locus_tag=Syncc8109_0012],[protein_id=AHF62438.1],[gene=ftsY],[protein=signal recognition particle-docking protein FtsY],[evalue=4.32298E-168],[locus_tag=Syncc8109_1847],[protein_id=AHF64199.1],[gene=ffh],[protein=signal recognition particle protein],[evalue=5.47038E-38]
[locus_tag=PMT9312_0011],[protein_id=ABB49072.1],[gene=None],[protein=serine phosphatase],[locus_tag=Syncc8109_0013],[protein_id=AHF62439.1],[gene=None],[protein=serine phosphatase],[evalue=2.47719E-146]
[locus_tag=PMT9312_0012],[protein_id=ABB49073.1],[gene=None],[protein=argininosuccinate lyase],[locus_tag=Syncc8109_0014],[protein_id=AHF62440.1],[gene=argH],[protein=argininosuccinate lyase],[evalue=0.00000E+00],[locus_tag=Syncc8109_2289],[protein_id=AHF64615.1],[gene=purB],[protein=adenylosuccinate lyase],[evalue=1.27517E-12]
[locus_tag=PMT9312_0013],[protein_id=ABB49074.1],[gene=None],[protein=RNA-binding region RNP-1],[locus_tag=Syncc8109_0015],[protein_id=AHF62441.1],[gene=None],[protein=RNA-binding region RNP-1 (RNA recognition motif)],[evalue=6.73867E-43],[locus_tag=Syncc8109_1142],[protein_id=AHF63513.1],[gene=None],[protein=RNA-binding protein],[evalue=1.02609E-32],[locus_tag=Syncc8109_0982],[protein_id=AHF63356.1],[gene=rbpD],[protein=RNA-binding region RNP-1 (RNA recognition motif)],[evalue=6.91362E-31]
[locus_tag=PMT9312_0014],[protein_id=ABB49075.1],[gene=None],"[protein=tRNA-U16,U17-dihydrouridine synthase]",[locus_tag=Syncc8109_0016],[protein_id=AHF62442.1],[gene=None],[protein=uncharacterized protein family UPF0034],[evalue=4.10433E-137],[locus_tag=Syncc8109_2124],[protein_id=AHF64461.1],[gene=None],[protein=Dihydrouridine synthase TIM-barrel protein nifR3],[evalue=2.33069E-18]
[locus_tag=PMT9312_0015],[protein_id=ABB49076.1],[gene=None],[protein=Methionine sulfoxide reductase B],[locus_tag=Syncc8109_0017],[protein_id=AHF62443.1],[gene=None],[protein=Methionine sulfoxide reductase B],[evalue=2.19783E-78],[locus_tag=Syncc8109_2343],[protein_id=AHF64664.1],[gene=None],[protein=Methionine sulfoxide reductase B],[evalue=7.10666E-42]
[locus_tag=PMT9312_0016],[protein_id=ABB49077.1],[gene=None],[protein=heat shock protein GrpE],[locus_tag=Syncc8109_0022],[protein_id=AHF62448.1],[gene=grpE],[protein=putative heat shock protein GrpE],[evalue=3.42832E-88]
[locus_tag=PMT9312_0017],[protein_id=ABB49078.1],[gene=None],[protein=Heat shock protein DnaJ],[locus_tag=Syncc8109_0023],[protein_id=AHF62449.1],[gene=dnaJ],[protein=Heat shock protein DnaJ],[evalue=0.00000E+00],[locus_tag=Syncc8109_0558],[protein_id=AHF62945.1],[gene=dnaJ3],[protein=Heat shock protein DnaJ-like protein],[evalue=1.73337E-22],[locus_tag=Syncc8109_0558],[protein_id=AHF62945.1],[gene=dnaJ3],[protein=Heat shock protein DnaJ-like protein],[evalue=2.51587E-20]
[locus_tag=PMT9312_0018],[protein_id=ABB49079.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0024],[protein_id=AHF62450.1],[gene=None],[protein=hypothetical protein],[evalue=3.52358E-15]
[locus_tag=PMT9312_0019],[protein_id=ABB49080.1],[gene=None],[protein=GTPase EngC],[locus_tag=Syncc8109_0025],[protein_id=AHF62451.1],[gene=None],[protein=GTPase EngC],[evalue=4.78105E-63]
[locus_tag=PMT9312_0020],[protein_id=ABB49081.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0026],[protein_id=AHF62452.1],[gene=None],[protein=hypothetical protein],[evalue=8.90139E-48]
[locus_tag=PMT9312_0021],[protein_id=ABB49082.1],[gene=None],[protein=UDP-N-acetylmuramate dehydrogenase],[locus_tag=Syncc8109_0027],[protein_id=AHF62453.1],[gene=murB],[protein=UDP-N-acetylenolpyruvoylglucosamine reductase],[evalue=8.99355E-91]
[locus_tag=PMT9312_0022],[protein_id=ABB49083.1],[gene=None],[protein=UDP-N-acetylmuramate--L-alanine ligase],[locus_tag=Syncc8109_0028],[protein_id=AHF62454.1],[gene=murC],[protein=UDP-N-acetylmuramate--alanine ligase],[evalue=5.24017E-115]
[locus_tag=PMT9312_0023],[protein_id=ABB49084.1],[gene=None],[protein=glyceraldehyde 3-phosphate dehydrogenase (NADP+)],[locus_tag=Syncc8109_0030],[protein_id=AHF62456.1],[gene=gap2],"[protein=glyceraldehyde-3-phosphate dehydrogenase, type I]",[evalue=0.00000E+00],[locus_tag=Syncc8109_0834],[protein_id=AHF63212.1],[gene=gap3],"[protein=glyceraldehyde-3-phosphate dehydrogenase, type I]",[evalue=7.93490E-96]
[locus_tag=PMT9312_0024],[protein_id=ABB49085.1],[gene=None],[protein=thiamine-phosphate kinase],[locus_tag=Syncc8109_0031],[protein_id=AHF62457.1],[gene=thiL],[protein=thiamine-monophosphate kinase],[evalue=3.40378E-87]
[locus_tag=PMT9312_0025],[protein_id=ABB49086.1],[gene=None],[protein=cyclophilin-type peptidyl-prolyl cis-trans isomerase],[locus_tag=Syncc8109_0032],[protein_id=AHF62458.1],[gene=None],[protein=putative cyclophilin-type peptidyl-prolyl cis-trans isomerase],[evalue=3.68422E-143],[locus_tag=Syncc8109_2093],[protein_id=AHF64431.1],[gene=None],"[protein=putative peptidyl-prolyl cis-trans isomerase, cyclophilin type]",[evalue=3.84133E-16]
[locus_tag=PMT9312_0026],[protein_id=ABB49087.1],[gene=None],[protein=translation elongation factor P (EF-P)],[locus_tag=Syncc8109_0033],[protein_id=AHF62459.1],[gene=efp],[protein=translation elongation factor P],[evalue=4.05214E-112]
[locus_tag=PMT9312_0027],[protein_id=ABB49088.1],[gene=None],[protein=biotin carboxyl carrier protein],[locus_tag=Syncc8109_0034],[protein_id=AHF62460.1],[gene=accB],"[protein=acetyl-CoA carboxylase, biotin carboxyl carrier protein]",[evalue=7.15472E-57]
[locus_tag=PMT9312_0028],[protein_id=ABB49089.1],[gene=None],[protein=4-hydroxythreonine-4-phosphate dehydrogenase],[locus_tag=Syncc8109_0035],[protein_id=AHF62461.1],[gene=pdxA],[protein=4-hydroxythreonine-4-phosphate dehydrogenase],[evalue=1.60379E-111]
[locus_tag=PMT9312_0029],[protein_id=ABB49090.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0037],[protein_id=AHF62463.1],[gene=None],[protein=hypothetical protein],[evalue=4.88605E-95],[locus_tag=Syncc8109_2715],[protein_id=AHF65021.1],[gene=None],[protein=hypothetical protein],[evalue=7.23280E-10]
[locus_tag=PMT9312_0031],[protein_id=ABB49092.1],[gene=None],[protein=HNH nuclease],[locus_tag=Syncc8109_0039],[protein_id=AHF62465.1],[gene=mcrA],[protein=HNH nuclease],[evalue=1.18383E-29],[locus_tag=Syncc8109_0350],[protein_id=AHF62757.1],[gene=None],[protein=HNH nuclease],[evalue=5.29544E-10]
[locus_tag=PMT9312_0032],[protein_id=ABB49093.1],[gene=None],[protein=type II secretion system protein-like protein],[locus_tag=Syncc8109_0043],[protein_id=AHF62469.1],[gene=None],[protein=hypothetical protein],[evalue=6.29398E-22]
[locus_tag=PMT9312_0033],[protein_id=ABB49094.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0044],[protein_id=AHF62470.1],[gene=None],[protein=hypothetical protein],[evalue=3.93005E-64]
[locus_tag=PMT9312_0034],[protein_id=ABB49095.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0047],[protein_id=AHF62473.1],[gene=None],[protein=hypothetical protein],[evalue=2.97181E-21]
[locus_tag=PMT9312_0035],[protein_id=ABB49096.1],[gene=None],[protein=Serine--glyoxylate transaminase],[locus_tag=Syncc8109_0050],[protein_id=AHF62475.1],[gene=DHSS],[protein=soluble hydrogenase small subunit],[evalue=0.00000E+00],[locus_tag=Syncc8109_1473],[protein_id=AHF63835.1],[gene=spt],[protein=serine:pyruvate/alanine:glyoxylate aminotransferase],[evalue=1.98489E-61]
[locus_tag=PMT9312_0036],[protein_id=ABB49097.1],[gene=None],[protein=cobalamin biosynthesis protein CbiD],[locus_tag=Syncc8109_0051],[protein_id=AHF62476.1],[gene=cbiD],[protein=cobalamin biosynthesis protein CbiD],[evalue=2.30587E-91]
[locus_tag=PMT9312_0037],[protein_id=ABB49098.1],[gene=None],[protein=GMP synthase (glutamine-hydrolyzing)],[locus_tag=Syncc8109_0052],[protein_id=AHF62477.1],[gene=guaA],[protein=GMP synthase],[evalue=0.00000E+00],[locus_tag=Syncc8109_2556],[protein_id=AHF64863.1],[gene=pabA],[protein=glutamine amidotransferase of anthranilate synthase or para-aminobenzoate synthase],[evalue=2.37000E-10],[locus_tag=Syncc8109_1532],[protein_id=AHF63893.1],[gene=carA],"[protein=carbamoyl-phosphate synthase, small subunit]",[evalue=2.12282E-07]
[locus_tag=PMT9312_0038],[protein_id=ABB49099.1],[gene=None],[protein=TPR repeat],[locus_tag=Syncc8109_2059],[protein_id=AHF64400.1],[gene=None],[protein=hypothetical protein],[evalue=5.85474E-16],[locus_tag=Syncc8109_2059],[protein_id=AHF64400.1],[gene=None],[protein=hypothetical protein],[evalue=1.54281E-06]
[locus_tag=PMT9312_0040],[protein_id=ABB49101.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0053],[protein_id=AHF62478.1],[gene=None],[protein=hypothetical protein],[evalue=1.40096E-78]
[locus_tag=PMT9312_0041],[protein_id=ABB49102.1],[gene=None],[protein=peptidoglycan glycosyltransferase],[locus_tag=Syncc8109_0055],[protein_id=AHF62480.1],[gene=None],[protein=Peptidoglycan glycosyltransferase],[evalue=0.00000E+00],[locus_tag=Syncc8109_0774],[protein_id=AHF63154.1],[gene=ftsI],[protein=Peptidoglycan glycosyltransferase],[evalue=5.54823E-18],[locus_tag=Syncc8109_1905],[protein_id=AHF64250.1],[gene=None],[protein=Penicillin-binding protein 1A],[evalue=6.40505E-13]
[locus_tag=PMT9312_0042],[protein_id=ABB49103.1],[gene=None],[protein=reductase-like protein],[locus_tag=Syncc8109_2611],[protein_id=AHF64918.1],[gene=None],[protein=putative reductase],[evalue=2.65966E-69]
[locus_tag=PMT9312_0043],[protein_id=ABB49104.1],[gene=None],[protein=flavoprotein],[locus_tag=Syncc8109_2608],[protein_id=AHF64915.1],[gene=fpaA],[protein=putative flavoprotein],[evalue=0.00000E+00],[locus_tag=Syncc8109_2607],[protein_id=AHF64914.1],[gene=fpaA],[protein=flavoprotein],[evalue=4.85499E-99],[locus_tag=Syncc8109_1294],[protein_id=AHF63661.1],[gene=None],[protein=hypothetical protein],[evalue=1.72848E-07]
[locus_tag=PMT9312_0044],[protein_id=ABB49105.1],[gene=None],[protein=flavoprotein],[locus_tag=Syncc8109_2607],[protein_id=AHF64914.1],[gene=fpaA],[protein=flavoprotein],[evalue=0.00000E+00],[locus_tag=Syncc8109_2608],[protein_id=AHF64915.1],[gene=fpaA],[protein=putative flavoprotein],[evalue=1.53685E-95],[locus_tag=Syncc8109_1294],[protein_id=AHF63661.1],[gene=None],[protein=hypothetical protein],[evalue=2.84628E-09]
[locus_tag=PMT9312_0045],[protein_id=ABB49106.1],[gene=None],[protein=alanyl-tRNA synthetase],[locus_tag=Syncc8109_2599],[protein_id=AHF64906.1],[gene=alaS],[protein=alanyl-tRNA synthetase],[evalue=0.00000E+00]
[locus_tag=PMT9312_0046],[protein_id=ABB49107.1],[gene=None],[protein=arginine decarboxylase],[locus_tag=Syncc8109_2598],[protein_id=AHF64905.1],[gene=None],[protein=arginine decarboxylase],[evalue=0.00000E+00],[locus_tag=Syncc8109_0998],[protein_id=AHF63372.1],[gene=lysA],[protein=diaminopimelate decarboxylase],[evalue=8.74327E-09]
[locus_tag=PMT9312_0047],[protein_id=ABB49108.1],[gene=None],[protein=nucleoside diphosphate kinase],[locus_tag=Syncc8109_2597],[protein_id=AHF64904.1],[gene=None],[protein=Nucleoside-diphosphate kinase],[evalue=1.48670E-84]
[locus_tag=PMT9312_0048],[protein_id=ABB49109.1],[gene=None],[protein=putative thiamine biosynthesis oxidoreductase],[locus_tag=Syncc8109_2596],[protein_id=AHF64903.1],[gene=thiO],[protein=putative thiamine biosynthesis oxidoreductase],[evalue=1.45750E-141],[locus_tag=Syncc8109_2743],[protein_id=AHF65049.1],[gene=None],[protein=D-amino acid oxidase],[evalue=5.29010E-10]
[locus_tag=PMT9312_0049],[protein_id=ABB49110.1],[gene=None],[protein=aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B],[locus_tag=Syncc8109_2595],[protein_id=AHF64902.1],[gene=gatB],"[protein=glutamyl-tRNA(Gln) amidotransferase, B subunit]",[evalue=0.00000E+00]
[locus_tag=PMT9312_0050],[protein_id=ABB49111.1],[gene=None],[protein=dephospho-CoA kinase],[locus_tag=Syncc8109_2593],[protein_id=AHF64900.1],[gene=coaE],[protein=Dephospho-CoA kinase],[evalue=1.68438E-47]
[locus_tag=PMT9312_0051],[protein_id=ABB49112.1],[gene=None],[protein=glutamate N-acetyltransferase / N-acetylglutamate synthase],[locus_tag=Syncc8109_2592],[protein_id=AHF64899.1],[gene=argJ],[protein=arginine biosynthesis bifunctional protein ArgJ],[evalue=2.24417E-136]
[locus_tag=PMT9312_0052],[protein_id=ABB49113.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_1586],[protein_id=AHF63943.1],[gene=None],[protein=hypothetical protein],[evalue=1.56356E-89],[locus_tag=Syncc8109_2448],[protein_id=AHF64757.1],[gene=None],[protein=ATPases involved in chromosome partitioning-like protein],[evalue=3.44238E-84]
[locus_tag=PMT9312_0053],[protein_id=ABB49114.1],[gene=None],[protein=aldo/keto reductase family],[locus_tag=Syncc8109_0427],[protein_id=AHF62827.1],[gene=None],[protein=hypothetical protein],[evalue=1.66690E-107]
[locus_tag=PMT9312_0054],[protein_id=ABB49115.1],[gene=None],[protein=putative RNA methylase family UPF0020],[locus_tag=Syncc8109_2336],[protein_id=AHF64657.1],[gene=None],[protein=putative RNA methylase family UPF0020],[evalue=2.76377E-127]
[locus_tag=PMT9312_0055],[protein_id=ABB49116.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_2337],[protein_id=AHF64658.1],[gene=None],[protein=hypothetical protein],[evalue=8.80190E-36]
[locus_tag=PMT9312_0056],[protein_id=ABB49117.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_2338],[protein_id=AHF64659.1],[gene=None],[protein=hypothetical protein],[evalue=6.89702E-43]
[locus_tag=PMT9312_0058],[protein_id=ABB49119.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_2339],[protein_id=AHF64660.1],[gene=None],[protein=hypothetical protein],[evalue=9.81601E-17]
