[locus_tag=PMN2A_1328],[protein_id=AAZ58817.1],[gene=None],"[protein=DNA polymerase III, beta subunit]",[locus_tag=Syncc8109_0001],[protein_id=AHF62427.1],[gene=dnaN],"[protein=DNA polymerase III, beta subunit]",[evalue=4.39753E-154]
[locus_tag=PMN2A_1329],[protein_id=AAZ58818.1],[gene=None],[protein=RNA metabolism-related protein],[locus_tag=Syncc8109_0003],[protein_id=AHF62429.1],[gene=None],[protein=hypothetical protein],[evalue=3.41601E-65]
[locus_tag=PMN2A_1330],[protein_id=AAZ58819.1],[gene=None],[protein=phosphoribosylformylglycinamidine synthase subunit II],[locus_tag=Syncc8109_0004],[protein_id=AHF62430.1],[gene=purL],[protein=phosphoribosylformylglycinamidine synthase II],[evalue=0.00000E+00]
[locus_tag=PMN2A_1331],[protein_id=AAZ58820.1],[gene=None],[protein=amidophosphoribosyltransferase],[locus_tag=Syncc8109_0005],[protein_id=AHF62431.1],[gene=purF],[protein=amidophosphoribosyltransferase],[evalue=0.00000E+00],[locus_tag=Syncc8109_0151],[protein_id=AHF62571.1],[gene=glmS],"[protein=glucosamine--fructose-6-phosphate aminotransferase, isomerizing]",[evalue=2.01027E-16]
[locus_tag=PMN2A_1332],[protein_id=AAZ58821.1],[gene=None],[protein=DNA topoisomerase IV subunit A],[locus_tag=Syncc8109_0006],[protein_id=AHF62432.1],[gene=None],"[protein=DNA gyrase/topoisomerase IV, subunit A]",[evalue=0.00000E+00],[locus_tag=Syncc8109_2037],[protein_id=AHF64378.1],[gene=gyrA],"[protein=DNA gyrase, A subunit]",[evalue=0.00000E+00]
[locus_tag=PMN2A_1333],[protein_id=AAZ58822.1],[gene=None],[protein=TPR repeat],[locus_tag=Syncc8109_0007],[protein_id=AHF62433.1],[gene=None],[protein=hypothetical protein],[evalue=9.68796E-57],[locus_tag=Syncc8109_2059],[protein_id=AHF64400.1],[gene=None],[protein=hypothetical protein],[evalue=1.74520E-07],[locus_tag=Syncc8109_2059],[protein_id=AHF64400.1],[gene=None],[protein=hypothetical protein],[evalue=9.07868E-07]
[locus_tag=PMN2A_1334],[protein_id=AAZ58823.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0008],[protein_id=AHF62434.1],[gene=None],[protein=4Fe-4S cluster binding protein],[evalue=2.99567E-146]
[locus_tag=PMN2A_1335],[protein_id=AAZ58824.1],[gene=None],[protein=uncharacterized conserved membrane protein],[locus_tag=Syncc8109_0010],[protein_id=AHF62436.1],[gene=None],[protein=hypothetical protein],[evalue=7.12917E-148]
[locus_tag=PMN2A_1336],[protein_id=AAZ58825.1],[gene=None],[protein=antitermination protein NusB],[locus_tag=Syncc8109_0011],[protein_id=AHF62437.1],[gene=None],[protein=NusB family protein],[evalue=1.40144E-64]
[locus_tag=PMN2A_1337],[protein_id=AAZ58826.1],[gene=None],[protein=signal recognition particle-docking protein FtsY],[locus_tag=Syncc8109_0012],[protein_id=AHF62438.1],[gene=ftsY],[protein=signal recognition particle-docking protein FtsY],[evalue=1.60365E-180],[locus_tag=Syncc8109_1847],[protein_id=AHF64199.1],[gene=ffh],[protein=signal recognition particle protein],[evalue=1.50601E-38]
[locus_tag=PMN2A_1338],[protein_id=AAZ58827.1],[gene=None],[protein=serine phosphatase],[locus_tag=Syncc8109_0013],[protein_id=AHF62439.1],[gene=None],[protein=serine phosphatase],[evalue=0.00000E+00]
[locus_tag=PMN2A_1339],[protein_id=AAZ58828.1],[gene=None],[protein=argininosuccinate lyase],[locus_tag=Syncc8109_0014],[protein_id=AHF62440.1],[gene=argH],[protein=argininosuccinate lyase],[evalue=0.00000E+00],[locus_tag=Syncc8109_2289],[protein_id=AHF64615.1],[gene=purB],[protein=adenylosuccinate lyase],[evalue=5.09056E-12]
[locus_tag=PMN2A_1340],[protein_id=AAZ58829.1],[gene=None],[protein=RNA-binding region RNP-1 (RNA recognition motif)],[locus_tag=Syncc8109_0015],[protein_id=AHF62441.1],[gene=None],[protein=RNA-binding region RNP-1 (RNA recognition motif)],[evalue=6.27973E-49],[locus_tag=Syncc8109_1142],[protein_id=AHF63513.1],[gene=None],[protein=RNA-binding protein],[evalue=3.64683E-32],[locus_tag=Syncc8109_0982],[protein_id=AHF63356.1],[gene=rbpD],[protein=RNA-binding region RNP-1 (RNA recognition motif)],[evalue=8.54975E-32]
[locus_tag=PMN2A_1341],[protein_id=AAZ58830.1],[gene=None],"[protein=tRNA-U16,U17-dihydrouridine synthase]",[locus_tag=Syncc8109_0016],[protein_id=AHF62442.1],[gene=None],[protein=uncharacterized protein family UPF0034],[evalue=7.42465E-161],[locus_tag=Syncc8109_2124],[protein_id=AHF64461.1],[gene=None],[protein=Dihydrouridine synthase TIM-barrel protein nifR3],[evalue=1.55657E-21]
[locus_tag=PMN2A_1342],[protein_id=AAZ58831.1],[gene=None],[protein=methionine sulfoxide reductase B],[locus_tag=Syncc8109_0017],[protein_id=AHF62443.1],[gene=None],[protein=Methionine sulfoxide reductase B],[evalue=3.98490E-69],[locus_tag=Syncc8109_2343],[protein_id=AHF64664.1],[gene=None],[protein=Methionine sulfoxide reductase B],[evalue=1.88083E-36]
[locus_tag=PMN2A_1343],[protein_id=AAZ58832.1],[gene=None],"[protein=molecular chaperone GrpE, heat shock protein]",[locus_tag=Syncc8109_0022],[protein_id=AHF62448.1],[gene=grpE],[protein=putative heat shock protein GrpE],[evalue=4.34818E-93]
[locus_tag=PMN2A_1344],[protein_id=AAZ58833.1],[gene=None],[protein=Heat shock protein DnaJ],[locus_tag=Syncc8109_0023],[protein_id=AHF62449.1],[gene=dnaJ],[protein=Heat shock protein DnaJ],[evalue=0.00000E+00],[locus_tag=Syncc8109_1269],[protein_id=AHF63636.1],[gene=dnaJ2],[protein=Heat shock protein DnaJ-like protein],[evalue=7.75830E-23],[locus_tag=Syncc8109_0558],[protein_id=AHF62945.1],[gene=dnaJ3],[protein=Heat shock protein DnaJ-like protein],[evalue=7.22610E-22]
[locus_tag=PMN2A_1345],[protein_id=AAZ58834.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0024],[protein_id=AHF62450.1],[gene=None],[protein=hypothetical protein],[evalue=5.76345E-16]
[locus_tag=PMN2A_1346],[protein_id=AAZ58835.1],[gene=None],[protein=GTPase EngC],[locus_tag=Syncc8109_0025],[protein_id=AHF62451.1],[gene=None],[protein=GTPase EngC],[evalue=6.67038E-91]
[locus_tag=PMN2A_1347],[protein_id=AAZ58836.1],[gene=None],[protein=Conserved hypothetical protein 103],[locus_tag=Syncc8109_0026],[protein_id=AHF62452.1],[gene=None],[protein=hypothetical protein],[evalue=8.06024E-56]
[locus_tag=PMN2A_1348],[protein_id=AAZ58837.1],[gene=None],[protein=UDP-N-acetylmuramate dehydrogenase],[locus_tag=Syncc8109_0027],[protein_id=AHF62453.1],[gene=murB],[protein=UDP-N-acetylenolpyruvoylglucosamine reductase],[evalue=3.48186E-115]
[locus_tag=PMN2A_1349],[protein_id=AAZ58838.1],[gene=None],[protein=UDP-N-acetylmuramate--L-alanine ligase],[locus_tag=Syncc8109_0028],[protein_id=AHF62454.1],[gene=murC],[protein=UDP-N-acetylmuramate--alanine ligase],[evalue=8.86713E-144],[locus_tag=Syncc8109_2236],[protein_id=AHF64562.1],[gene=murD],[protein=UDP-N-acetylmuramoylalanine--D-glutamate ligase],[evalue=1.16762E-06]
[locus_tag=PMN2A_1350],[protein_id=AAZ58839.1],[gene=None],[protein=glyceraldehyde 3-phosphate dehydrogenase (NADP+)],[locus_tag=Syncc8109_0030],[protein_id=AHF62456.1],[gene=gap2],"[protein=glyceraldehyde-3-phosphate dehydrogenase, type I]",[evalue=0.00000E+00],[locus_tag=Syncc8109_0834],[protein_id=AHF63212.1],[gene=gap3],"[protein=glyceraldehyde-3-phosphate dehydrogenase, type I]",[evalue=5.24713E-94]
[locus_tag=PMN2A_1351],[protein_id=AAZ58840.1],[gene=None],[protein=thiamine-phosphate kinase],[locus_tag=Syncc8109_0031],[protein_id=AHF62457.1],[gene=thiL],[protein=thiamine-monophosphate kinase],[evalue=2.20533E-99]
[locus_tag=PMN2A_1352],[protein_id=AAZ58841.1],[gene=None],[protein=peptidyl-prolyl cis-trans isomerase],[locus_tag=Syncc8109_0032],[protein_id=AHF62458.1],[gene=None],[protein=putative cyclophilin-type peptidyl-prolyl cis-trans isomerase],[evalue=2.13746E-141],[locus_tag=Syncc8109_2093],[protein_id=AHF64431.1],[gene=None],"[protein=putative peptidyl-prolyl cis-trans isomerase, cyclophilin type]",[evalue=2.44244E-18]
[locus_tag=PMN2A_1353],[protein_id=AAZ58842.1],[gene=None],[protein=translation elongation factor P (EF-P)],[locus_tag=Syncc8109_0033],[protein_id=AHF62459.1],[gene=efp],[protein=translation elongation factor P],[evalue=6.19245E-127]
[locus_tag=PMN2A_1354],[protein_id=AAZ58843.1],[gene=None],[protein=biotin carboxyl carrier protein],[locus_tag=Syncc8109_0034],[protein_id=AHF62460.1],[gene=accB],"[protein=acetyl-CoA carboxylase, biotin carboxyl carrier protein]",[evalue=1.19014E-66]
[locus_tag=PMN2A_1355],[protein_id=AAZ58844.1],[gene=None],[protein=4-hydroxythreonine-4-phosphate dehydrogenase],[locus_tag=Syncc8109_0035],[protein_id=AHF62461.1],[gene=pdxA],[protein=4-hydroxythreonine-4-phosphate dehydrogenase],[evalue=2.16370E-131]
[locus_tag=PMN2A_1356],[protein_id=AAZ58845.1],[gene=None],[protein=NAD dependent epimerase/dehydratase],[locus_tag=Syncc8109_0037],[protein_id=AHF62463.1],[gene=None],[protein=hypothetical protein],[evalue=4.02274E-108],[locus_tag=Syncc8109_2715],[protein_id=AHF65021.1],[gene=None],[protein=hypothetical protein],[evalue=3.18383E-12],[locus_tag=Syncc8109_1151],[protein_id=AHF63521.1],[gene=None],[protein=hypothetical protein],[evalue=4.63402E-11]
[locus_tag=PMN2A_1357],[protein_id=AAZ58846.1],[gene=None],[protein=hypothetical protein],[locus_tag=Syncc8109_0038],[protein_id=AHF62464.1],[gene=None],[protein=putative Squash family serine protease inhibit],[evalue=7.52579E-06]
[locus_tag=PMN2A_1358],[protein_id=AAZ58847.1],[gene=None],[protein=HNH nuclease],[locus_tag=Syncc8109_0039],[protein_id=AHF62465.1],[gene=mcrA],[protein=HNH nuclease],[evalue=5.03486E-28],[locus_tag=Syncc8109_0350],[protein_id=AHF62757.1],[gene=None],[protein=HNH nuclease],[evalue=7.53240E-11]
[locus_tag=PMN2A_1359],[protein_id=AAZ58848.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0043],[protein_id=AHF62469.1],[gene=None],[protein=hypothetical protein],[evalue=2.38539E-28]
[locus_tag=PMN2A_1360],[protein_id=AAZ58849.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0048],[protein_id=AHF62474.1],[gene=None],[protein=hypothetical protein],[evalue=3.59562E-09]
[locus_tag=PMN2A_1361],[protein_id=AAZ58850.1],[gene=None],[protein=serine-pyruvate/aspartate aminotransferase related enzyme],[locus_tag=Syncc8109_0050],[protein_id=AHF62475.1],[gene=DHSS],[protein=soluble hydrogenase small subunit],[evalue=0.00000E+00],[locus_tag=Syncc8109_1473],[protein_id=AHF63835.1],[gene=spt],[protein=serine:pyruvate/alanine:glyoxylate aminotransferase],[evalue=4.05937E-57]
[locus_tag=PMN2A_1362],[protein_id=AAZ58851.1],[gene=None],[protein=cobalamin (vitamin B12) biosynthesis CbiD protein],[locus_tag=Syncc8109_0051],[protein_id=AHF62476.1],[gene=cbiD],[protein=cobalamin biosynthesis protein CbiD],[evalue=2.93395E-106]
[locus_tag=PMN2A_1363],[protein_id=AAZ58852.1],[gene=None],[protein=GMP synthase (glutamine-hydrolyzing)],[locus_tag=Syncc8109_0052],[protein_id=AHF62477.1],[gene=guaA],[protein=GMP synthase],[evalue=0.00000E+00],[locus_tag=Syncc8109_1532],[protein_id=AHF63893.1],[gene=carA],"[protein=carbamoyl-phosphate synthase, small subunit]",[evalue=9.03257E-09],[locus_tag=Syncc8109_2556],[protein_id=AHF64863.1],[gene=pabA],[protein=glutamine amidotransferase of anthranilate synthase or para-aminobenzoate synthase],[evalue=4.05966E-08]
[locus_tag=PMN2A_1364],[protein_id=AAZ58853.1],[gene=None],[protein=SAM (and some other nucleotide) binding motif:TPR repeat],[locus_tag=Syncc8109_2276],[protein_id=AHF64602.1],[gene=None],[protein=hypothetical protein],[evalue=3.30995E-17]
[locus_tag=PMN2A_1366],[protein_id=AAZ58854.1],[gene=None],[protein=TPR repeat],[locus_tag=Syncc8109_2059],[protein_id=AHF64400.1],[gene=None],[protein=hypothetical protein],[evalue=1.68019E-12],[locus_tag=Syncc8109_2059],[protein_id=AHF64400.1],[gene=None],[protein=hypothetical protein],[evalue=8.28347E-11]
[locus_tag=PMN2A_1368],[protein_id=AAZ58856.1],[gene=None],[protein=kef-type K+ transport system predicted NAD-binding component],[locus_tag=Syncc8109_0155],[protein_id=AHF62575.1],[gene=None],"[protein=putative potassium channel, VIC family]",[evalue=1.37504E-19]
[locus_tag=PMN2A_1369],[protein_id=AAZ58857.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0493],[protein_id=AHF62893.1],[gene=None],[protein=hypothetical protein],[evalue=9.69944E-31],[locus_tag=Syncc8109_1112],[protein_id=AHF63483.1],[gene=None],[protein=hypothetical protein],[evalue=1.80991E-21]
[locus_tag=PMN2A_1371],[protein_id=AAZ58859.1],[gene=None],[protein=membrane protein],[locus_tag=Syncc8109_0053],[protein_id=AHF62478.1],[gene=None],[protein=hypothetical protein],[evalue=1.30297E-87]
[locus_tag=PMN2A_1372],[protein_id=AAZ58860.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0054],[protein_id=AHF62479.1],[gene=None],[protein=hypothetical protein],[evalue=1.27276E-14]
[locus_tag=PMN2A_1373],[protein_id=AAZ58861.1],[gene=None],[protein=peptidoglycan glycosyltransferase],[locus_tag=Syncc8109_0055],[protein_id=AHF62480.1],[gene=None],[protein=Peptidoglycan glycosyltransferase],[evalue=0.00000E+00],[locus_tag=Syncc8109_0774],[protein_id=AHF63154.1],[gene=ftsI],[protein=Peptidoglycan glycosyltransferase],[evalue=9.82276E-23],[locus_tag=Syncc8109_1905],[protein_id=AHF64250.1],[gene=None],[protein=Penicillin-binding protein 1A],[evalue=9.01258E-13]
[locus_tag=PMN2A_1374],[protein_id=AAZ58862.1],[gene=None],[protein=flavoprotein],[locus_tag=Syncc8109_2611],[protein_id=AHF64918.1],[gene=None],[protein=putative reductase],[evalue=6.36688E-65]
[locus_tag=PMN2A_1375],[protein_id=AAZ58863.1],[gene=None],[protein=flavodoxin:flavin reductase-like domain],[locus_tag=Syncc8109_2608],[protein_id=AHF64915.1],[gene=fpaA],[protein=putative flavoprotein],[evalue=0.00000E+00],[locus_tag=Syncc8109_2607],[protein_id=AHF64914.1],[gene=fpaA],[protein=flavoprotein],[evalue=6.16990E-93],[locus_tag=Syncc8109_1294],[protein_id=AHF63661.1],[gene=None],[protein=hypothetical protein],[evalue=1.05051E-12]
[locus_tag=PMN2A_1376],[protein_id=AAZ58864.1],[gene=None],[protein=metallo-beta-lactamase superfamily:flavin reductase-like domain],[locus_tag=Syncc8109_2607],[protein_id=AHF64914.1],[gene=fpaA],[protein=flavoprotein],[evalue=0.00000E+00],[locus_tag=Syncc8109_2608],[protein_id=AHF64915.1],[gene=fpaA],[protein=putative flavoprotein],[evalue=2.17362E-104],[locus_tag=Syncc8109_1294],[protein_id=AHF63661.1],[gene=None],[protein=hypothetical protein],[evalue=7.07654E-11]
[locus_tag=PMN2A_1377],[protein_id=AAZ58865.1],[gene=None],[protein=alanyl-tRNA synthetase],[locus_tag=Syncc8109_2599],[protein_id=AHF64906.1],[gene=alaS],[protein=alanyl-tRNA synthetase],[evalue=0.00000E+00]
[locus_tag=PMN2A_1378],[protein_id=AAZ58866.1],[gene=None],[protein=arginine decarboxylase],[locus_tag=Syncc8109_2598],[protein_id=AHF64905.1],[gene=None],[protein=arginine decarboxylase],[evalue=0.00000E+00],[locus_tag=Syncc8109_0998],[protein_id=AHF63372.1],[gene=lysA],[protein=diaminopimelate decarboxylase],[evalue=5.09536E-11]
[locus_tag=PMN2A_1379],[protein_id=AAZ58867.1],[gene=None],[protein=nucleoside diphosphate kinase],[locus_tag=Syncc8109_2597],[protein_id=AHF64904.1],[gene=None],[protein=Nucleoside-diphosphate kinase],[evalue=4.58795E-94]
[locus_tag=PMN2A_1380],[protein_id=AAZ58868.1],[gene=None],[protein=glycine/D-amino acid oxidase family enzyme],[locus_tag=Syncc8109_2596],[protein_id=AHF64903.1],[gene=thiO],[protein=putative thiamine biosynthesis oxidoreductase],[evalue=2.68807E-156],[locus_tag=Syncc8109_2743],[protein_id=AHF65049.1],[gene=None],[protein=D-amino acid oxidase],[evalue=6.41090E-12]
[locus_tag=PMN2A_1381],[protein_id=AAZ58869.1],[gene=None],[protein=aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B],[locus_tag=Syncc8109_2595],[protein_id=AHF64902.1],[gene=gatB],"[protein=glutamyl-tRNA(Gln) amidotransferase, B subunit]",[evalue=0.00000E+00]
[locus_tag=PMN2A_1382],[protein_id=AAZ58870.1],[gene=None],[protein=dephospho-CoA kinase],[locus_tag=Syncc8109_2593],[protein_id=AHF64900.1],[gene=coaE],[protein=Dephospho-CoA kinase],[evalue=5.71600E-55]
[locus_tag=PMN2A_1383],[protein_id=AAZ58871.1],[gene=None],[protein=N-acetylglutamate synthase / glutamate N-acetyltransferase],[locus_tag=Syncc8109_2592],[protein_id=AHF64899.1],[gene=argJ],[protein=arginine biosynthesis bifunctional protein ArgJ],[evalue=1.97868E-161]
[locus_tag=PMN2A_1390],[protein_id=AAZ58878.1],[gene=None],[protein=cyanase],[locus_tag=Syncc8109_2727],[protein_id=AHF65033.1],[gene=cynS],[protein=Cyanase],[evalue=4.37688E-76]
[locus_tag=PMN2A_1392],[protein_id=AAZ58880.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=Syncc8109_0884],[protein_id=AHF63261.1],[gene=None],[protein=hypothetical protein],[evalue=4.14602E-09]
