[locus_tag=Syncc8109_0001],[protein_id=AHF62427.1],[gene=dnaN],"[protein=DNA polymerase III, beta subunit]",[locus_tag=PMN2A_1328],[protein_id=AAZ58817.1],[gene=None],"[protein=DNA polymerase III, beta subunit]",[evalue=3.48664E-154]
[locus_tag=Syncc8109_0003],[protein_id=AHF62429.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMN2A_1329],[protein_id=AAZ58818.1],[gene=None],[protein=RNA metabolism-related protein],[evalue=3.30565E-65]
[locus_tag=Syncc8109_0004],[protein_id=AHF62430.1],[gene=purL],[protein=phosphoribosylformylglycinamidine synthase II],[locus_tag=PMN2A_1330],[protein_id=AAZ58819.1],[gene=None],[protein=phosphoribosylformylglycinamidine synthase subunit II],[evalue=0.00000E+00]
[locus_tag=Syncc8109_0005],[protein_id=AHF62431.1],[gene=purF],[protein=amidophosphoribosyltransferase],[locus_tag=PMN2A_1331],[protein_id=AAZ58820.1],[gene=None],[protein=amidophosphoribosyltransferase],[evalue=0.00000E+00],[locus_tag=PMN2A_1183],[protein_id=AAZ58673.1],[gene=None],[protein=glutamine--fructose-6-phosphate transaminase],[evalue=3.20093E-12]
[locus_tag=Syncc8109_0006],[protein_id=AHF62432.1],[gene=None],"[protein=DNA gyrase/topoisomerase IV, subunit A]",[locus_tag=PMN2A_1332],[protein_id=AAZ58821.1],[gene=None],[protein=DNA topoisomerase IV subunit A],[evalue=0.00000E+00],[locus_tag=PMN2A_0689],[protein_id=AAZ58180.1],[gene=None],[protein=DNA gyrase subunit A],[evalue=0.00000E+00]
[locus_tag=Syncc8109_0007],[protein_id=AHF62433.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMN2A_1333],[protein_id=AAZ58822.1],[gene=None],[protein=TPR repeat],[evalue=7.94377E-62],[locus_tag=PMN2A_1233],[protein_id=AAZ58723.1],[gene=None],[protein=TPR repeat],[evalue=7.88001E-13],[locus_tag=PMN2A_1233],[protein_id=AAZ58723.1],[gene=None],[protein=TPR repeat],[evalue=2.19574E-12]
[locus_tag=Syncc8109_0008],[protein_id=AHF62434.1],[gene=None],[protein=4Fe-4S cluster binding protein],[locus_tag=PMN2A_1334],[protein_id=AAZ58823.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.64960E-146]
[locus_tag=Syncc8109_0010],[protein_id=AHF62436.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMN2A_1335],[protein_id=AAZ58824.1],[gene=None],[protein=uncharacterized conserved membrane protein],[evalue=3.52271E-135]
[locus_tag=Syncc8109_0011],[protein_id=AHF62437.1],[gene=None],[protein=NusB family protein],[locus_tag=PMN2A_1336],[protein_id=AAZ58825.1],[gene=None],[protein=antitermination protein NusB],[evalue=3.63119E-71]
[locus_tag=Syncc8109_0012],[protein_id=AHF62438.1],[gene=ftsY],[protein=signal recognition particle-docking protein FtsY],[locus_tag=PMN2A_1337],[protein_id=AAZ58826.1],[gene=None],[protein=signal recognition particle-docking protein FtsY],[evalue=0.00000E+00],[locus_tag=PMN2A_0853],[protein_id=AAZ58344.1],[gene=None],[protein=signal recognition particle subunit FFH/SRP54 (srp54)],[evalue=4.78370E-36]
[locus_tag=Syncc8109_0013],[protein_id=AHF62439.1],[gene=None],[protein=serine phosphatase],[locus_tag=PMN2A_1338],[protein_id=AAZ58827.1],[gene=None],[protein=serine phosphatase],[evalue=0.00000E+00]
[locus_tag=Syncc8109_0014],[protein_id=AHF62440.1],[gene=argH],[protein=argininosuccinate lyase],[locus_tag=PMN2A_1339],[protein_id=AAZ58828.1],[gene=None],[protein=argininosuccinate lyase],[evalue=0.00000E+00],[locus_tag=PMN2A_0996],[protein_id=AAZ58486.1],[gene=None],[protein=Adenylosuccinate lyase],[evalue=1.54235E-09]
[locus_tag=Syncc8109_0015],[protein_id=AHF62441.1],[gene=None],[protein=RNA-binding region RNP-1 (RNA recognition motif)],[locus_tag=PMN2A_1340],[protein_id=AAZ58829.1],[gene=None],[protein=RNA-binding region RNP-1 (RNA recognition motif)],[evalue=1.21608E-50],[locus_tag=PMN2A_1059],[protein_id=AAZ58549.1],[gene=None],[protein=RNA-binding region RNP-1 (RNA recognition motif)],[evalue=3.13946E-33],[locus_tag=PMN2A_1508],[protein_id=AAZ58996.1],[gene=None],[protein=RNA-binding region RNP-1 (RNA recognition motif)],[evalue=2.49126E-07]
[locus_tag=Syncc8109_0016],[protein_id=AHF62442.1],[gene=None],[protein=uncharacterized protein family UPF0034],[locus_tag=PMN2A_1341],[protein_id=AAZ58830.1],[gene=None],"[protein=tRNA-U16,U17-dihydrouridine synthase]",[evalue=6.30659E-161],[locus_tag=PMN2A_1724],[protein_id=AAZ59212.1],[gene=None],[protein=Dihydrouridine synthase TIM-barrel protein nifR3],[evalue=1.59041E-24]
[locus_tag=Syncc8109_0017],[protein_id=AHF62443.1],[gene=None],[protein=Methionine sulfoxide reductase B],[locus_tag=PMN2A_1342],[protein_id=AAZ58831.1],[gene=None],[protein=methionine sulfoxide reductase B],[evalue=3.69094E-69]
[locus_tag=Syncc8109_0018],[protein_id=AHF62444.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMN2A_0130],[protein_id=AAZ57622.1],[gene=None],[protein=HI0933-like protein],[evalue=7.19404E-146]
[locus_tag=Syncc8109_0022],[protein_id=AHF62448.1],[gene=grpE],[protein=putative heat shock protein GrpE],[locus_tag=PMN2A_1343],[protein_id=AAZ58832.1],[gene=None],"[protein=molecular chaperone GrpE, heat shock protein]",[evalue=1.18858E-93]
[locus_tag=Syncc8109_0023],[protein_id=AHF62449.1],[gene=dnaJ],[protein=Heat shock protein DnaJ],[locus_tag=PMN2A_1344],[protein_id=AAZ58833.1],[gene=None],[protein=Heat shock protein DnaJ],[evalue=0.00000E+00],[locus_tag=PMN2A_1582],[protein_id=AAZ59070.1],[gene=None],"[protein=Heat shock protein DnaJ, N-terminal protein]",[evalue=2.28630E-23],[locus_tag=PMN2A_0313],[protein_id=AAZ57805.1],[gene=None],"[protein=Heat shock protein DnaJ, N-terminal protein]",[evalue=1.12943E-14]
[locus_tag=Syncc8109_0024],[protein_id=AHF62450.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMN2A_1345],[protein_id=AAZ58834.1],[gene=None],[protein=conserved hypothetical protein],[evalue=4.70383E-16]
[locus_tag=Syncc8109_0025],[protein_id=AHF62451.1],[gene=None],[protein=GTPase EngC],[locus_tag=PMN2A_1346],[protein_id=AAZ58835.1],[gene=None],[protein=GTPase EngC],[evalue=5.17511E-103]
[locus_tag=Syncc8109_0026],[protein_id=AHF62452.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMN2A_1347],[protein_id=AAZ58836.1],[gene=None],[protein=Conserved hypothetical protein 103],[evalue=6.80869E-56]
[locus_tag=Syncc8109_0027],[protein_id=AHF62453.1],[gene=murB],[protein=UDP-N-acetylenolpyruvoylglucosamine reductase],[locus_tag=PMN2A_1348],[protein_id=AAZ58837.1],[gene=None],[protein=UDP-N-acetylmuramate dehydrogenase],[evalue=3.08585E-115]
[locus_tag=Syncc8109_0028],[protein_id=AHF62454.1],[gene=murC],[protein=UDP-N-acetylmuramate--alanine ligase],[locus_tag=PMN2A_1349],[protein_id=AAZ58838.1],[gene=None],[protein=UDP-N-acetylmuramate--L-alanine ligase],[evalue=2.34512E-141],[locus_tag=PMN2A_1747],[protein_id=AAZ59235.1],[gene=None],"[protein=UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase]",[evalue=1.34513E-08],[locus_tag=PMN2A_0929],[protein_id=AAZ58420.1],[gene=None],[protein=UDP-N-acetylmuramoylalanine--D-glutamate ligase],[evalue=2.16696E-06]
[locus_tag=Syncc8109_0030],[protein_id=AHF62456.1],[gene=gap2],"[protein=glyceraldehyde-3-phosphate dehydrogenase, type I]",[locus_tag=PMN2A_1350],[protein_id=AAZ58839.1],[gene=None],[protein=glyceraldehyde 3-phosphate dehydrogenase (NADP+)],[evalue=0.00000E+00],[locus_tag=PMN2A_0445],[protein_id=AAZ57937.1],[gene=None],[protein=glyceraldehyde-3-phosphate dehydrogenase],[evalue=3.32796E-87]
[locus_tag=Syncc8109_0031],[protein_id=AHF62457.1],[gene=thiL],[protein=thiamine-monophosphate kinase],[locus_tag=PMN2A_1351],[protein_id=AAZ58840.1],[gene=None],[protein=thiamine-phosphate kinase],[evalue=1.90167E-99]
[locus_tag=Syncc8109_0032],[protein_id=AHF62458.1],[gene=None],[protein=putative cyclophilin-type peptidyl-prolyl cis-trans isomerase],[locus_tag=PMN2A_1352],[protein_id=AAZ58841.1],[gene=None],[protein=peptidyl-prolyl cis-trans isomerase],[evalue=1.89399E-141],[locus_tag=PMN2A_0765],[protein_id=AAZ58256.1],[gene=None],[protein=cyclophilin-type peptidyl-prolyl cis-trans isomerase],[evalue=1.03077E-11]
[locus_tag=Syncc8109_0033],[protein_id=AHF62459.1],[gene=efp],[protein=translation elongation factor P],[locus_tag=PMN2A_1353],[protein_id=AAZ58842.1],[gene=None],[protein=translation elongation factor P (EF-P)],[evalue=5.32350E-127]
[locus_tag=Syncc8109_0034],[protein_id=AHF62460.1],[gene=accB],"[protein=acetyl-CoA carboxylase, biotin carboxyl carrier protein]",[locus_tag=PMN2A_1354],[protein_id=AAZ58843.1],[gene=None],[protein=biotin carboxyl carrier protein],[evalue=1.40751E-69]
[locus_tag=Syncc8109_0035],[protein_id=AHF62461.1],[gene=pdxA],[protein=4-hydroxythreonine-4-phosphate dehydrogenase],[locus_tag=PMN2A_1355],[protein_id=AAZ58844.1],[gene=None],[protein=4-hydroxythreonine-4-phosphate dehydrogenase],[evalue=2.06736E-131]
[locus_tag=Syncc8109_0037],[protein_id=AHF62463.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMN2A_1356],[protein_id=AAZ58845.1],[gene=None],[protein=NAD dependent epimerase/dehydratase],[evalue=3.67875E-108]
